movie_name,release_date
愛情零極限,2019/03/22
騙局,2019/03/22
跳痛先生,2019/03/22
求救信,2019/03/22
幼女戰記劇場版,2019/03/22
來了,2019/03/22
機甲風暴,2019/03/22
池畔風暴,2019/03/22
老大人,2019/03/22
鬼裔,2019/03/15
活個精彩,2019/03/15
情，敵,2019/03/15
闇罪無間,2019/03/15
苦兒流浪記,2019/03/15
假面飯店,2019/03/15
不管媽媽多麼討厭我,2019/03/15
厄夜追緝令,2019/03/15
最是橙黃橘綠時,2019/03/15
江湖兒女,2019/03/15
Fate_stay night [Heaven's Feel] II. 迷途之蝶,2019/03/09
無主之作,2019/03/08
限時好友,2019/03/08
RBG：不恐龍大法官,2019/03/08
逆光天后,2019/03/08
末日孤行,2019/03/08
三小一家人,2019/03/08
小資女孩奮鬥記：遊樂園的奇蹟,2019/03/08
來自深淵 劇場版總集篇 後編：流浪之黄昏,2019/03/08
乳‧房,2019/03/08
驚奇隊長,2019/03/06
密陽,2019/02/28
恭喜八婆,2019/02/27
酷寒殺手,2019/02/27
密弑遊戲,2019/02/27
為副不仁,2019/02/27
法律女王,2019/02/27
非．虛構情事,2019/02/27
地獄自拍,2019/02/27
溫泉屋小女將,2019/02/27
吉娃娃羅曼死,2019/02/27
心的故鄉～灣生的山與海的故事,2019/02/27
雞不可失,2019/02/22
落紅,2019/02/22
梵谷：在永恆之門,2019/02/22
追魂公寓,2019/02/22
嬰魂不散,2019/02/22
芭蕾少女夢,2019/02/22
七龍珠‧超 布羅利,2019/02/22
在地下城尋求邂逅是否搞錯了什麼  ─ 獵戶座之箭 ─,2019/02/22
來自深淵 劇場版總集篇 前編：啟程的黎明,2019/02/22
證人,2019/02/21
當幸福提早來,2019/02/15
攝魂修女院,2019/02/15
異鄉真心話,2019/02/15
元氣人生,2019/02/15
NICO，地下絲絨之後,2019/02/14
祝你忌日快樂,2019/02/14
樂高玩電影2,2019/02/14
愛‧欺,2019/02/14
我的傲嬌男友,2019/02/14
一吻定情,2019/02/14
我想有個家,2019/02/08
廉政風雲 煙幕,2019/02/05
艾莉塔：戰鬥天使,2019/02/05
神探蒲松齡,2019/02/05
哈柏太空之旅 3D,2019/02/04
深海獵奇 3D,2019/02/03
飆風特警隊,2019/02/01
愛‧滿人間,2019/02/01
福爾摩濕與滑生,2019/02/01
穿在乳頭上的洞,2019/02/01
日日是好日,2019/02/01
億男,2019/02/01
大三元,2019/02/01
瘋狂電視台瘋電影,2019/02/01
馴龍高手3,2019/01/30
BTS WORLD TOUR 'LOVE YOURSELF' IN SEOUL,2019/01/26
丈夫的秘密,2019/01/26
未來的青春筆記,2019/01/25
母嬰靈,2019/01/25
獵鬼遊戲,2019/01/25
一池到底,2019/01/25
古宅,2019/01/25
吉屋,2019/01/25
喜怒哀樂,2019/01/25
幸福綠皮書,2019/01/25
驚濤佈局,2019/01/25
真寵,2019/01/25
老人與槍,2019/01/25
殺死巨人的女孩,2019/01/25
妖怪手錶：光影之卷　鬼王的復活,2019/01/25
二階堂家物語,2019/01/25
三角草的春天,2019/01/25
降魔傳,2019/01/25
寒單,2019/01/23
彩雲飛,2019/01/19
鎖命危機,2019/01/18
我的嘻哈我的家,2019/01/18
狗奴人生,2019/01/18
搖滾男孩狂想曲,2019/01/18
鬼故事,2019/01/18
山那邊的青稞田,2019/01/18
魔劍少年,2019/01/18
天使怎麼了,2019/01/18
巧虎電影 魔法島大冒險,2019/01/18
企鵝公路,2019/01/18
我的爸爸是壞蛋冠軍,2019/01/18
貓影特工,2019/01/18
給19歲的我自己,2019/01/18
異裂,2019/01/16
回來安平港,2019/01/12
搖擺男孩,2019/01/11
借來的100天,2019/01/11
7月22日重生,2019/01/11
為了與你相聚,2019/01/11
賭命運轉手,2019/01/11
捍衛生死線,2019/01/11
速成家庭,2019/01/11
窒息,2019/01/11
天才樂手行不行,2019/01/11
機動戰士鋼彈 NT,2019/01/11
哥吉拉：噬星者,2019/01/11
玩命貼圖,2019/01/11
解碼遊戲,2019/01/11
大象席地而坐,2019/01/11
春寒,2019/01/05
邊境奇譚,2019/01/04
盜王之王,2019/01/04
惡魔突襲隊,2019/01/04
初戀手作中,2019/01/04
私人戰爭,2019/01/04
毛骨悚然：趕盡殺絕,2019/01/04
近敵,2019/01/04
旅貓日記,2019/01/04
劇場版動畫 借來的100天,2019/01/04
哥吉拉：怪獸惑星,2019/01/04
哥吉拉：決戰機動增殖都市,2019/01/04
真愛神出來,2019/01/04
愛上卡夫卡,2019/01/04
90分鐘末日倒數,2018/12/28
惡鄰布局,2018/12/28
幻土,2018/12/28
騎機男孩,2018/12/28
胡桃鉗與奇幻四國,2018/12/28
美聲俘虜,2018/12/28
新橋戀人,2018/12/28
斬、,2018/12/28
羊與鋼之森,2018/12/28
野梨樹,2018/12/28
葉問外傳：張天志,2018/12/26
大黃蜂,2018/12/26
安娜與世界末日,2018/12/21
班恩回家,2018/12/21
#滑板少女,2018/12/21
尖峰人生暫停一下,2018/12/21
舊愛來找碴,2018/12/21
企鵝寶貝2：極地的呼喚,2018/12/21
魔法少女奈葉Detonation,2018/12/21
人魚沉睡的家,2018/12/21
古書堂事件手帖,2018/12/21
羅賓漢崛起,2018/12/20
影,2018/12/20
千鈞一髮,2018/12/16
奇蹟熱氣球,2018/12/14
WESTWOOD：龐克時尚教母,2018/12/14
野放動物,2018/12/14
影像之書,2018/12/14
電影版我的英雄學院 二人的英雄,2018/12/14
後勁：王建民,2018/12/14
蜘蛛人：新宇宙,2018/12/13
流浪者之歌（赫曼赫賽版）,2018/12/13
水行俠,2018/12/12
利物浦,2018/12/11
佛朗明哥式復仇,2018/12/10
流浪者之歌（庫斯杜力卡版）,2018/12/09
一個瑜伽行者的自傳,2018/12/09
靈魂垂死之歌,2018/12/09
沒有煙硝的愛情,2018/12/08
過客,2018/12/08
搖擺吉普賽,2018/12/08
流浪者之歌（鈴木清順版）,2018/12/08
夜半鬼哭聲,2018/12/07
最寂寞的星球,2018/12/07
寡婦,2018/12/07
美麗男孩,2018/12/07
怪咖突擊隊,2018/12/07
這旅程使命必達,2018/12/07
聖草之愛,2018/12/07
天使的臉孔,2018/12/07
北非行路遙,2018/12/07
漂浪世代,2018/12/07
廁所愛情故事,2018/12/07
POKE'MON THE MOVIE劇場版 精靈寶可夢 我們的故事,2018/12/07
夏目友人帳劇場版 緣結空蟬,2018/12/07
SUNNY 我們的青春,2018/12/07
K SEVEN STORIES Episode 6「Circle Vision ～Nameless Song～」,2018/12/07
愛的奴隸,2018/12/07
移動城市：致命引擎,2018/12/06
一個美國人在巴黎,2018/12/04
全面開戰,2018/12/02
小美,2018/12/01
非賣品,2018/11/30
分秒幣爭,2018/11/30
幸福騙局,2018/11/30
不可能的逃亡,2018/11/30
金牌拳手：父仇,2018/11/30
被遺忘的幸福,2018/11/30
愛情賭徒,2018/11/30
世界最長的照片,2018/11/30
傑克蓋的房子,2018/11/30
幸福定格,2018/11/30
風櫃來的人,2018/11/30
無敵破壞王2：網路大暴走,2018/11/29
賣場華爾滋,2018/11/23
美麗事，殘破世,2018/11/23
芮氏9.6,2018/11/23
非同凡響,2018/11/23
壞事大飯店,2018/11/23
時間之旅,2018/11/23
電影版七大罪 天空的囚人,2018/11/23
龐克武士,2018/11/23
人面魚 紅衣小女孩外傳,2018/11/23
登入・獻祭,2018/11/22
比悲傷更悲傷的故事,2018/11/18
茶花女,2018/11/17
交友網戰,2018/11/16
翠絲,2018/11/16
艾瑞克克萊普頓：藍調天堂路,2018/11/16
師聲對決,2018/11/16
我想要你記得＿,2018/11/16
大醫新鮮人,2018/11/16
劫局,2018/11/16
姐姐的私廚,2018/11/16
老師君主,2018/11/16
有五個姊姊的我就註定要單身了啊！,2018/11/16
BURN THE STAGE：THE MOVIE,2018/11/15
怪獸與葛林戴華德的罪行,2018/11/15
酷玩樂團：夢過頭,2018/11/14
七罪追緝令,2018/11/09
大君主行動,2018/11/09
鬼靈精,2018/11/09
蜘蛛網中的女孩,2018/11/09
草間∞彌生,2018/11/09
無限鬼屋挑戰,2018/11/09
末日血戰,2018/11/09
憂步,2018/11/09
無名戰士,2018/11/09
愛情合眾國,2018/11/09
魔愛食人灣,2018/11/09
鬥牛犬：米其林帝國,2018/11/09
噬童魔,2018/11/09
K SEVEN STORIES EPISODE 5「紅之記憶～BURN～」,2018/11/09
憨嘉,2018/11/09
馴悍記,2018/11/04
極限巔峰,2018/11/03
親密陌生人,2018/11/02
波希米亞狂想曲,2018/11/02
生命中的美好意外,2018/11/02
嚇地獄,2018/11/02
夜驚,2018/11/02
松樹街陰宅,2018/11/02
母狗,2018/11/02
莢殺,2018/11/02
我的嗝嗝老師,2018/11/02
護墊俠,2018/11/02
控制效應,2018/11/02
聖☆哥傳,2018/11/02
電影版怪物彈珠 空之彼方,2018/11/02
那些年，我們一起追的女孩(日),2018/11/02
誰先愛上他的,2018/11/02
親愛的卵男日記,2018/11/02
同學會來嗎,2018/11/02
陰間大法師,2018/10/31
曼蒂,2018/10/31
屄死人之夜,2018/10/31
鬼人魚：死水禁地,2018/10/31
夜噬人生,2018/10/31
青少年哪吒,2018/10/29
嘰哩咕與夥伴,2018/10/28
大聲點笨蛋！完全不知道你在唱什麼,2018/10/28
台北之晨,2018/10/28
馬修．伯恩版 仙履奇緣,2018/10/27
希達的祕密花園,2018/10/27
屍落之城,2018/10/26
魔女首部曲：誕生,2018/10/26
前任同盟,2018/10/26
我的妹妹萌奇,2018/10/26
潛艦獵殺令,2018/10/26
登月先鋒,2018/10/26
天堂在405號公路塞車加映慕夏壯麗藝術祭,2018/10/26
夏,2018/10/26
決戰事業線,2018/10/26
進擊的大媽,2018/10/26
來自大海的男人,2018/10/26
家族真命苦3：願妻如薔薇,2018/10/26
願妻如薔薇,2018/10/26
狂徒,2018/10/26
疾風魅影-黑貓中隊,2018/10/26
幸福城市,2018/10/26
哈囉！有事嗎,2018/10/23
魔法阿媽,2018/10/22
極智對決,2018/10/19
深夜小狗神祕習題(英國國家劇院現場),2018/10/19
凱撒大帝(英國國家劇院現場),2018/10/19
劊子手(英國國家劇院現場),2018/10/19
快樂王子：王爾德,2018/10/19
朱門巧婦(英國國家劇院現場),2018/10/19
舞動人生,2018/10/19
月光光新慌慌,2018/10/19
怪物遊戲2：妖獸讚,2018/10/19
億萬男孩俱樂部,2018/10/19
歡樂時光謀殺案,2018/10/19
太空漫步,2018/10/19
從前的我們,2018/10/19
檢方的罪人,2018/10/19
請做我的主人,2018/10/19
紅盒子,2018/10/19
明日之星,2018/10/19
紅樓夢,2018/10/19
呼吸+台北星期天+夏午,2018/10/18
浴血圍城88天,2018/10/12
大師之眼—從安東尼奧尼到伍迪艾倫,2018/10/12
一週斃命：不死退費,2018/10/12
機器戰犬,2018/10/12
我送阿姆斯壯上月球,2018/10/12
漢娜的失序人生,2018/10/12
豬,2018/10/12
花之武者,2018/10/12
K SEVEN STORIES EPISODE 4「LOST SMALL WORLD ～牢籠的彼端～」,2018/10/12
滴答屋,2018/10/10
一個巨星的誕生,2018/10/09
月亮先生,2018/10/08
奧尼熊與莎琳鼠,2018/10/08
禁身接觸,2018/10/05
鬼神拍檔,2018/10/05
格林納威：胡說爸道,2018/10/05
無雙,2018/10/05
兩個爸爸,2018/10/05
神秘肌膚,2018/10/05
戮營謎,2018/10/05
愛愛馬德里,2018/10/05
在咖啡冷掉之前,2018/10/05
藤子海敏：寂默鋼琴師,2018/10/05
猛毒,2018/10/03
去他X的放蕩青春,2018/10/01
仙人畫家：熊谷守一,2018/10/01
送行者：禮儀師的樂章,2018/10/01
當愛沉睡時,2018/10/01
物怪,2018/09/28
中國城,2018/09/28
優雅的謊言,2018/09/28
青春，未完待續,2018/09/28
格鬥驕陽,2018/09/28
陽光姐妹淘,2018/09/28
外慾,2018/09/28
李宗偉：敗者為王,2018/09/28
歐洲攻略,2018/09/28
小腳怪,2018/09/28
人肉搜索,2018/09/28
判決,2018/09/28
鬼店,2018/09/28
極限獵殺,2018/09/28
厲可拍,2018/09/28
重金屬之旅,2018/09/28
陪睡大人,2018/09/28
貓是用來抱的,2018/09/28
愛哭鬼的棋蹟,2018/09/28
塑料王國,2018/09/28
阿喀郎版 吉賽兒,2018/09/27
愛麗絲夢遊仙境,2018/09/27
胡桃鉗,2018/09/27
火焰中的星空,2018/09/27
恐懼的代價,2018/09/25
浴室情殺案,2018/09/25
畢卡索之謎,2018/09/25
兇手住在21號,2018/09/25
追擊者,2018/09/21
情遇那不勒斯,2018/09/21
活屍電梯,2018/09/21
愛慾圓舞曲,2018/09/21
明天，最後一天,2018/09/21
黃金兄弟,2018/09/21
凸搥特派員:三度出擊,2018/09/21
惡魔島,2018/09/21
血薄荷,2018/09/21
極地之王,2018/09/21
盲點,2018/09/21
鳥男孩,2018/09/21
一屍到底,2018/09/21
電影版【空中急診英雄─海空災難最終救援─】,2018/09/21
麵包超人電影版 閃耀吧！庫倫與生命之星,2018/09/21
退而不休,2018/09/21
睡著也好醒來也罷,2018/09/21
致命目擊,2018/09/14
婚禮的那一天,2018/09/14
無聊的人生我死也不要,2018/09/14
當我們困在一起,2018/09/14
戲夢巴黎,2018/09/14
終極戰士：掠奪者,2018/09/14
失蹤網紅,2018/09/14
德魯大叔,2018/09/14
美國動物,2018/09/14
裸愛殺機,2018/09/14
利斧狂魔,2018/09/14
密謀,2018/09/14
B面人生,2018/09/14
北極上學趣,2018/09/14
我的媽咪金搖擺,2018/09/14
K SEVEN STORIES EPISODE 3「SIDE：GREEN～覆寫世界～」,2018/09/14
響 - HIBIKI -,2018/09/14
我很好,2018/09/14
藍色項圈,2018/09/14
搖滾樂殺人事件,2018/09/14
年尾巴/防蚊貼片/暴好人,2018/09/10
無生/最後一次溫柔/水槍,2018/09/10
沖繩豆腐之戀,2018/09/08
北風,2018/09/07
愛情無論如何,2018/09/07
暹羅訣 九神戰甲,2018/09/07
屍控警戒,2018/09/07
葛飾北齋:畫狂老人,2018/09/07
婚禮冤家,2018/09/07
笑畫人生,2018/09/07
男孩愛最大,2018/09/07
永遠的朋友：靈犬貝兒,2018/09/07
與神同行的少年,2018/09/07
我們的50次初吻,2018/09/07
喔！露西,2018/09/07
虹色時光,2018/09/07
青夏：戀上你的30日,2018/09/07
HIGH & LOW 熱血街頭 電影版2：天空的盡頭,2018/09/07
HIGH & LOW 熱血街頭 電影版3：終極任務,2018/09/07
山的那一邊,2018/09/07
鬼修女,2018/09/06
2084+東風,2018/09/02
銀魂2 特別篇：世界奇妙銀魂醬,2018/09/01
暗算,2018/08/31
遺落殺鎮,2018/08/31
HIDE：來春之約,2018/08/31
笑傲曇天,2018/08/31
武士的一分,2018/08/31
粽邪,2018/08/31
引爆點,2018/08/31
生生,2018/08/31
私刑教育2,2018/08/30
王牌教師麻辣出擊,2018/08/30
大師兄,2018/08/24
瘋狂亞洲富豪,2018/08/24
殺戮元年,2018/08/24
闇黑之心,2018/08/24
我願意,2018/08/24
來自未來的她,2018/08/24
全面霾伏,2018/08/24
她的錯誤教育,2018/08/24
絕命警告信,2018/08/24
地球另一端的守候,2018/08/24
銀魂2：規矩是為了被打破而存在的,2018/08/24
隱劍鬼爪,2018/08/24
頂尖高手,2018/08/24
航海王：奪寶爭霸戰,2018/08/21
老娘也要當間諜,2018/08/17
湯瑪士小火車：環遊世界大冒險,2018/08/17
拳力逃脫,2018/08/17
劊樂小丑,2018/08/17
愛的所有格,2018/08/17
未來的未來,2018/08/17
每天回家老婆都在裝死,2018/08/17
飛上天空的輪胎,2018/08/17
黃昏清兵衛,2018/08/17
鬥魚,2018/08/17
范保德,2018/08/17
柏格曼：大師狂想,2018/08/10
我的冠軍男友,2018/08/10
巨齒鯊,2018/08/10
永遠愛妳，惠妮！,2018/08/10
驚神時光屋,2018/08/10
蠟筆小新電影 功夫小子之拉麵大亂鬥！,2018/08/10
夏日大作戰,2018/08/10
娼年,2018/08/10
K SEVEN STORIES EPISODE2「SIDE：BLUE～猶如天狼～」,2018/08/10
跳躍吧！時空少女,2018/08/10
怪物的孩子,2018/08/10
RE：BORN　重生之鬼,2018/08/10
三生三世十里桃花,2018/08/10
記憶大師,2018/08/10
與神同行：最終審判,2018/08/08
鬼戲語,2018/08/03
真假維梅爾,2018/08/03
摯友維尼,2018/08/03
怒火邊界2：毒刑者,2018/08/03
魘影人,2018/08/03
危險性交易,2018/08/03
道別的早晨就用約定之花點綴吧,2018/08/03
家族真命苦2,2018/08/03
鐘擺人生,2018/08/03
媽媽咪呀！回來了,2018/08/01
她們的故事,2018/07/27
超能救援,2018/07/27
喜歡你 愛上你 逃離你,2018/07/27
我的抓狂(女)友,2018/07/27
冥房,2018/07/27
血琥珀,2018/07/27
不可能的任務：全面瓦解,2018/07/25
奇幻星球,2018/07/23
特務117之里約團團轉,2018/07/23
揭密風暴,2018/07/20
願望咖啡館,2018/07/20
霧中的女孩,2018/07/20
把哥哥退貨可以嗎,2018/07/20
震撼真相,2018/07/20
神佈局,2018/07/20
鬼嫁娘,2018/07/20
一袋彈珠,2018/07/20
阿寶動物ㄧ族,2018/07/20
鬼入夢,2018/07/20
母親的告白,2018/07/20
坂道上的阿波羅,2018/07/20
孤狼之血,2018/07/20
鬼太鼓座,2018/07/20
尖叫旅社3:怪獸假期,2018/07/19
生命有限公司,2018/07/17
節日,2018/07/17
露露出走中,2018/07/17
媽媽的人生食譜,2018/07/13
決戰賽末點,2018/07/13
簡單的婚禮,2018/07/13
高年級姐妹會,2018/07/13
坂本龍一:async紐約現場,2018/07/13
永劫,2018/07/13
小偷家族,2018/07/13
坂本龍一：終章,2018/07/13
友罪,2018/07/13
命帶追逐（2018數位修復版）,2018/07/13
摩天大樓,2018/07/12
切小金家的旅館,2018/07/12
Westwood：叛逆龐克教母,2018/07/09
台灣政治重金屬,2018/07/09
不思議的旅程,2018/07/09
衝浪潮人,2018/07/09
K SEVEN STORIES Episode1「R：B～BLAZE～」,2018/07/07
殺人回憶,2018/07/06
妙探事務所,2018/07/06
教宗與他的12件收藏,2018/07/06
愛，留在海灘那一天,2018/07/06
勾魂200小時,2018/07/06
名偵探柯南:零的執行人,2018/07/06
他媽的完美女友,2018/07/06
蟻人與黃蜂女,2018/07/04
電影 哆啦A夢:大雄的金銀島,2018/07/02
燃燒烈愛,2018/06/29
靈異療養院:顫慄挑戰,2018/06/29
洩密者們,2018/06/29
街角的書店,2018/06/29
鋼鐵墳墓2,2018/06/29
神秘高峰會,2018/06/29
愛情不輪轉,2018/06/29
夏日1993,2018/06/29
比利時狂想曲,2018/06/29
CODE GEASS反叛的魯路修III皇道,2018/06/29
愛之病,2018/06/29
超人特攻隊2,2018/06/27
春風+亮亮與噴子,2018/06/25
信徒,2018/06/22
那個閃閃發亮的家,2018/06/22
禪，無所不在,2018/06/22
他叫簡單，他是我兄弟,2018/06/22
貼背戰,2018/06/22
跟著IKEA衣櫥去旅行,2018/06/22
當愛未成往事,2018/06/22
怨弒屋,2018/06/22
醫生敲愛錢,2018/06/22
拉普拉斯的魔女,2018/06/22
殺戮重生犬屋敷,2018/06/22
去年冬天，與你分別,2018/06/22
下錨+失業陣線聯盟,2018/06/22
冠軍大叔,2018/06/15
親切的金子,2018/06/15
我要復仇,2018/06/15
小森林,2018/06/15
時尚鬼才:McQueen,2018/06/15
大衛‧鮑伊 is …,2018/06/15
宿怨,2018/06/15
異獸檔案,2018/06/15
沒人愛小姐,2018/06/15
我的家人歐買尬,2018/06/15
莎拉巴拉斯：佛朗明哥的呼喚,2018/06/15
愛麗絲的黑盒子,2018/06/15
我的蛋糕師情人,2018/06/15
只有大海知道,2018/06/15
看不見的台灣,2018/06/15
瞞天過海:八面玲瓏,2018/06/14
操控遊戲,2018/06/08
拉斐爾：藝術之王,2018/06/08
美國羅曼死,2018/06/08
烈愛交易,2018/06/08
幻之光,2018/06/08
無人知曉的夏日清晨,2018/06/08
沒關係，是渣男啊,2018/06/08
侏羅紀世界:殞落國度,2018/06/06
三島由紀夫：人間四幕,2018/06/06
性．別絮語,2018/06/05
幻影枕邊書,2018/06/05
愛的飢渴,2018/06/05
富麗秀（英國國家劇院現場）,2018/06/04
一九八四,2018/06/04
2001太空漫遊,2018/06/04
搖滾啓示錄,2018/06/04
搖滾少女聖貞德,2018/06/03
3260+流星安魂曲,2018/06/03
別回頭,2018/06/02
最後的華爾滋,2018/06/02
肉體學校,2018/06/02
第十二夜(英國國家劇院現場),2018/06/01
耶爾瑪（英國國家劇院現場）,2018/06/01
犬之島,2018/06/01
猛龍怪客,2018/06/01
211緊急呼救,2018/06/01
真愛收信中,2018/06/01
去死吧！老闆,2018/06/01
悅讀：紐約公共圖書館,2018/06/01
時尚教父的福音,2018/06/01
布拉格的春天,2018/06/01
暴動之城,2018/06/01
雙面海德,2018/06/01
愛波的異想世界,2018/06/01
樹下驚魂,2018/06/01
CODE GEASS反叛的魯路修II叛道,2018/06/01
被愛妄想症,2018/06/01
炎上,2018/06/01
邊境少年殘酷紀事,2018/06/01
克萊兒的相機,2018/05/25
波伽利：聲命之歌,2018/05/25
房剋,2018/05/25
天使，曾經來過,2018/05/25
我是女生,2018/05/25
高壓行動,2018/05/25
邪崖,2018/05/25
新參者完結篇：當祈禱落幕時,2018/05/25
編號174：錯命逆行,2018/05/25
星際大戰外傳:韓索羅,2018/05/23
姐就是美！,2018/05/21
換季男友,2018/05/18
最後的禮物,2018/05/18
消失的女人,2018/05/18
記得愛過你,2018/05/18
絕代戀歌,2018/05/18
派對撩妹守則,2018/05/18
長恨割,2018/05/18
享宴Hold不住,2018/05/18
楢山節考：4K修復版,2018/05/18
噩靈再臨,2018/05/18
死侍2,2018/05/15
風流大丈夫,2018/05/11
尋愛偵探阿洛伊斯,2018/05/11
真心話大冒險,2018/05/11
厭世媽咪日記,2018/05/11
夢想心樂章,2018/05/11
環大西洋2：重生時刻,2018/05/11
詭音,2018/05/11
天靈眼,2018/05/11
怒戰天下,2018/05/11
家戰,2018/05/11
黑腥企業,2018/05/11
今夜，在浪漫劇場與妳相遇,2018/05/11
跨越8年的新娘,2018/05/11
