id,movie_page_url,file_path
72,https://boxofficetw.tfai.org.tw/search/19608/%E8%A9%B2%E6%AD%BB%E7%9A%84%E9%98%BF%E4%BF%AE%E7%BE%85,data/web_scraping_data/box_office/72.yaml
73,https://boxofficetw.tfai.org.tw/search/20729/%E6%BC%82%E6%B5%AA%E4%BA%BA%E7%94%9F,data/web_scraping_data/box_office/73.yaml
74,https://boxofficetw.tfai.org.tw/search/20981/SEVENTEEN%20POWER%20OF%20LOVE%20:%20THE%20MOVIE,data/web_scraping_data/box_office/74.yaml
75,https://boxofficetw.tfai.org.tw/search/20716/%E9%87%8D%E6%85%B6%E6%A3%AE%E6%9E%97%204K%E6%95%B8%E4%BD%8D%E4%BF%AE%E5%BE%A9%E7%89%88,data/web_scraping_data/box_office/75.yaml
76,https://boxofficetw.tfai.org.tw/search/21038/%E6%B7%B1%E6%B5%B7%E7%8D%B5%E5%A5%87,data/web_scraping_data/box_office/76.yaml
77,https://boxofficetw.tfai.org.tw/search/21040/%E9%A6%AC%E9%81%94%E5%8A%A0%E6%96%AF%E5%8A%A0%EF%BC%9A%E7%8B%90%E7%8C%B4%E4%B9%8B%E5%B3%B6,data/web_scraping_data/box_office/77.yaml
78,https://boxofficetw.tfai.org.tw/search/21039/%E6%9C%80%E5%BE%8C%E7%9A%84%E5%86%B0%E5%B7%9D,data/web_scraping_data/box_office/78.yaml
79,https://boxofficetw.tfai.org.tw/search/21041/%E5%93%88%E5%8B%83%E6%9C%9B%E9%81%A0%E9%8F%A1,data/web_scraping_data/box_office/79.yaml
80,https://boxofficetw.tfai.org.tw/search/21037/%E5%9B%9E%E6%AD%B8%E9%87%8E%E6%80%A7,data/web_scraping_data/box_office/80.yaml
81,https://boxofficetw.tfai.org.tw/search/21117/%E6%8D%8D%E8%A1%9B%E6%88%B0%E5%A3%AB:%20%E7%8D%A8%E8%A1%8C%E4%BF%A0,data/web_scraping_data/box_office/81.yaml
82,https://boxofficetw.tfai.org.tw/search/20810/%E5%B0%8F%E5%B0%8F%E5%85%B52:%E6%A0%BC%E9%AD%AF%E7%9A%84%E5%B4%9B%E8%B5%B7,data/web_scraping_data/box_office/82.yaml
83,https://boxofficetw.tfai.org.tw/search/21866/%E6%98%A5%E6%97%A5%E5%B0%8F%E6%88%80%E6%9B%B2,data/web_scraping_data/box_office/83.yaml
84,https://boxofficetw.tfai.org.tw/search/21785/%E5%93%88%E5%8B%87%E5%AE%B6,data/web_scraping_data/box_office/84.yaml
85,https://boxofficetw.tfai.org.tw/search/22222/%E8%9C%98%E8%9B%9B%E4%BA%BA%EF%BC%9A%E7%84%A1%E5%AE%B6%E6%97%A5%20%E6%88%B2%E9%99%A2%E5%8A%A0%E9%95%B7%E7%89%88,data/web_scraping_data/box_office/85.yaml
86,https://boxofficetw.tfai.org.tw/search/20610/%E7%A5%9E%E9%9A%B1%E5%B0%91%E5%A5%B3(%E6%97%A5%E6%96%87%E7%89%88),data/web_scraping_data/box_office/86.yaml
87,https://boxofficetw.tfai.org.tw/search/21732/%E8%8A%B1%E6%A8%A3%E5%B9%B4%E8%8F%AF%204K%E6%95%B8%E4%BD%8D%E4%BF%AE%E5%BE%A9%E7%89%88,data/web_scraping_data/box_office/87.yaml
88,https://boxofficetw.tfai.org.tw/search/22420/%E9%A3%AF%E6%88%B2%E6%94%BB%E5%BF%83,data/web_scraping_data/box_office/88.yaml
89,https://boxofficetw.tfai.org.tw/search/21995/%E6%AD%A3%E7%99%BC%E7%94%9F,data/web_scraping_data/box_office/89.yaml
90,https://boxofficetw.tfai.org.tw/search/22118/%E4%BB%A5%E4%BD%A0%E7%9A%84%E5%90%8D%E5%AD%97%E5%91%BC%E5%96%9A%E6%88%91,data/web_scraping_data/box_office/90.yaml
91,https://boxofficetw.tfai.org.tw/search/22801/%E5%A4%A7%E9%80%83%E6%AE%BA%204K%E6%95%B8%E4%BD%8D%E4%BF%AE%E5%BE%A9%E7%89%88,data/web_scraping_data/box_office/91.yaml
92,https://boxofficetw.tfai.org.tw/search/21943/%E5%A6%82%E6%AD%8C%E7%9A%84%E8%A1%8C%E6%9D%BF,data/web_scraping_data/box_office/92.yaml
93,https://boxofficetw.tfai.org.tw/search/23049/%E9%BB%91%E8%B1%B9%202%EF%BC%9A%E7%93%A6%E5%B9%B2%E9%81%94%E8%90%AC%E6%AD%B2,data/web_scraping_data/box_office/93.yaml
94,https://boxofficetw.tfai.org.tw/search/23519/2046%204K%E6%95%B8%E4%BD%8D%E4%BF%AE%E5%BE%A9%E7%89%88,data/web_scraping_data/box_office/94.yaml
95,https://boxofficetw.tfai.org.tw/search/23115/%E5%8A%87%E5%A0%B4%E7%89%88%20%E6%AD%8C%E4%B9%8B%E2%98%86%E7%8E%8B%E5%AD%90%E6%AE%BF%E4%B8%8B%E2%99%AA%20%E7%9C%9F%E6%84%9BST%E2%98%86RISH%20TOURS,data/web_scraping_data/box_office/95.yaml
96,https://boxofficetw.tfai.org.tw/search/22878/%E5%A4%A9%E7%A9%BA%E4%B9%8B%E5%9F%8E(%E6%97%A5%E6%96%87%E7%89%88),data/web_scraping_data/box_office/96.yaml
97,https://boxofficetw.tfai.org.tw/search/23287/%E5%A4%A7%E7%86%8A%E8%B2%93(%E5%9C%8B%E8%AA%9E%E7%89%88),data/web_scraping_data/box_office/97.yaml
98,https://boxofficetw.tfai.org.tw/search/23288/%E6%B5%B7%E5%BA%95%E4%B8%96%E7%95%8C(%E5%9C%8B%E8%AA%9E%E7%89%88),data/web_scraping_data/box_office/98.yaml
99,https://boxofficetw.tfai.org.tw/search/23139/%E4%B8%80%E8%B5%B7%E4%B8%80%E8%B5%B7,data/web_scraping_data/box_office/99.yaml
100,https://boxofficetw.tfai.org.tw/search/23290/%E8%98%BF%E6%8B%89%E5%BF%AB%E8%B7%91,data/web_scraping_data/box_office/100.yaml
101,https://boxofficetw.tfai.org.tw/search/23311/%E6%9C%9D%E8%81%96%E4%B9%8B%E8%B7%AF%EF%BC%9A%E8%81%96%E9%9B%85%E5%90%84,data/web_scraping_data/box_office/101.yaml
102,https://boxofficetw.tfai.org.tw/search/23338/%E9%AC%BC%E6%90%96%E9%9D%882%EF%BC%9A%E9%99%B0%E8%AA%9E%E9%99%A3%E9%99%A3,data/web_scraping_data/box_office/102.yaml
103,https://boxofficetw.tfai.org.tw/search/23262/%E9%AC%BC%E5%A3%93%E5%BA%8A%E4%BA%86%E6%B2%92,data/web_scraping_data/box_office/103.yaml
