id,movie_page_url,file_path
123,https://boxofficetw.tfai.org.tw/search/16754/TENET%E5%A4%A9%E8%83%BD,data\box_office\by_id\123.json
124,https://boxofficetw.tfai.org.tw/search/14762/%E5%86%B0%E9%9B%AA%E5%A5%87%E7%B7%A32%20(%E8%8B%B1%E6%96%87%E7%89%88),data\box_office\by_id\124.json
125,https://boxofficetw.tfai.org.tw/search/21161/%E4%BE%8F%E7%BE%85%E7%B4%80%E4%B8%96%E7%95%8C:%20%E7%B5%B1%E9%9C%B8%E5%A4%A9%E4%B8%8B,data\box_office\by_id\125.json
126,https://boxofficetw.tfai.org.tw/search/6579/%E9%87%91%E7%89%8C%E7%89%B9%E5%8B%99%EF%BC%9A%E6%A9%9F%E5%AF%86%E5%B0%8D%E6%B1%BA,data\box_office\by_id\126.json
127,https://boxofficetw.tfai.org.tw/search/5647/%E7%A5%9E%E5%8A%9B%E5%A5%B3%E8%B6%85%E4%BA%BA(%E6%95%B8%E4%BD%8D2D%E7%89%88),data\box_office\by_id\127.json
128,https://boxofficetw.tfai.org.tw/search/14082/%E5%B0%8F%E4%B8%91,data\box_office\by_id\128.json
129,https://boxofficetw.tfai.org.tw/search/7012/%E9%9B%B7%E7%A5%9E%E7%B4%A2%E7%88%BE3%EF%BC%9A%E8%AB%B8%E7%A5%9E%E9%BB%83%E6%98%8F,data\box_office\by_id\129.json
130,https://boxofficetw.tfai.org.tw/search/13475/%E7%8D%85%E5%AD%90%E7%8E%8B,data\box_office\by_id\130.json
131,https://boxofficetw.tfai.org.tw/search/13252/%E7%8E%A9%E5%85%B7%E7%B8%BD%E5%8B%95%E5%93%A1%204,data\box_office\by_id\131.json
132,https://boxofficetw.tfai.org.tw/search/3791/%E6%80%AA%E7%8D%B8%E8%88%87%E7%89%A0%E5%80%91%E7%9A%84%E7%94%A2%E5%9C%B0(%E6%95%B8%E4%BD%8D2D%E7%89%88),data\box_office\by_id\132.json
133,https://boxofficetw.tfai.org.tw/search/3295/%E5%A5%87%E7%95%B0%E5%8D%9A%E5%A3%AB%20(%E6%95%B8%E4%BD%8D2D%E7%89%88),data\box_office\by_id\133.json
134,https://boxofficetw.tfai.org.tw/search/28065/%E6%AD%BB%E4%BE%8D%E8%88%87%E9%87%91%E9%8B%BC%E7%8B%BC,data\box_office\by_id\134.json
135,https://boxofficetw.tfai.org.tw/search/2953/%E8%87%AA%E6%AE%BA%E7%AA%81%E6%93%8A%E9%9A%8A(%E6%95%B8%E4%BD%8D2D%E7%89%88),data\box_office\by_id\135.json
136,https://boxofficetw.tfai.org.tw/search/9314/%E8%9F%BB%E4%BA%BA%E8%88%87%E9%BB%83%E8%9C%82%E5%A5%B3,data\box_office\by_id\136.json
137,https://boxofficetw.tfai.org.tw/search/23924/%E8%B6%85%E7%B4%9A%E7%91%AA%E5%88%A9%E6%AD%90%E5%85%84%E5%BC%9F%E9%9B%BB%E5%BD%B1%E7%89%88,data\box_office\by_id\137.json
