序號,國別,片名,上映日,出品,院數,總日數,總金額,總票數,首週票房,週末總票房
226,韓國,TAEYONG: TY TRACK IN CINEMAS,2024/10/16,Trafalgar Releasing Ltd.,24,5,894535.0000,1523,894535.0000,664330.0000
227,韓國,浴血圍城88天,2018/10/12,CONTENTS PANDA,12,22,885592.0000,3860,693644.0000,546497.0000
228,韓國,花漾奶奶秀英文,2018/01/12,(韓國)LITTLEBIG PICTURES,22,51,878037.0000,4196,616917.0000,477737.0000
229,韓國,老公不是人,2020/10/30,ATRIUM PRODUCTIONS KFT.,56,15,877643.0000,3926,798400.0000,590642.0000
230,韓國,大明星多重宇宙,2023/01/27,RELAY MOTION KFT.,50,19,874170.0000,3698,765137.0000,547705.0000
231,韓國,警賊黑白衝,2024/09/13,FINECUT CO.  LTD.,39,21,866719.0000,3549,736983.0000,466017.0000
232,韓國,衝鋒戰士劇場版：翁法洛斯島的秘密,2022/07/01,Choirock Contents Company Co. Ltd.,33,39,851816.0000,3584,452090.0000,626040.0000
233,韓國,喬瑟與老虎、魚,2020/12/11,K-MOVIE ENTERTAINMENT,48,39,844328.0000,3785,701511.0000,565228.0000
234,韓國,塔羅牌,2024/07/24,CONTENTS PANDA,34,23,830905.0000,3344,659127.0000,473271.0000
235,韓國,奇怪的數學家,2022/03/18,SHOWBOX CORP.,47,28,828666.0000,3543,642213.0000,516943.0000
236,韓國,惡獸之戰,2024/03/22,RELAY MOTION KFT.,62,21,814643.0000,3400,759738.0000,556667.0000
237,韓國,真犯,2019/07/15,ATRIUM PRODUCTIONS KFT.,20,27,812854.0000,3647,668197.0000,440394.0000
238,韓國,復仇母親,2019/12/13,Warner Bros. Korea INC.,20,48,812690.0000,3830,689507.0000,541895.0000
239,韓國,XIA CONCERT MOVIE CHAPTER 1：RECREATION,2024/08/30,Lotte CultureWorks Co.  Ltd.,8,24,811860.0000,1596,395570.0000,643405.0000
240,韓國,惡鄰布局,2018/12/28,CONTENTS PANDA,10,33,793299.0000,3486,616481.0000,393036.0000
241,韓國,薄荷糖,2021/05/14,FINECUT CO. LTD,13,49,793232.0000,3715,149295.0000,423067.0000
242,韓國,騙徒,2017/12/22,(韓國)SHOWBOX  CORP.,19,42,788600.0000,3726,530135.0000,499015.0000
243,韓國,惡女,2017/06/16,CONTENTS PANDA,16,19,780210.0000,3601,628015.0000,511940.0000
244,韓國,非普通家族,2024/11/01,Finecut Co.  Ltd.,53,12,761356.0000,3091,647806.0000,492504.0000
245,韓國,加油吧 ! 李先生,2019/10/18,CONTENTS PANDA,17,50,741987.0000,3360,532414.0000,506232.0000
246,韓國,超跑斯特拉,2022/04/29,FINECUT CO. LTD,55,60,729431.0000,3464,604365.0000,489186.0000
247,韓國,碰碰狐音樂電影:奇幻城嘉年華,2022/12/23,The Pinkfong Company  Inc.,37,42,721256.0000,3093,437605.0000,496635.0000
248,韓國,淘氣小企鵝啵樂樂 電影版：巨龍城堡大冒險(國語版),2023/01/20,RELAY MOTION KFT.,51,32,717105.0000,3063,411099.0000,309704.0000
249,韓國,死亡預報,2022/05/13,RELAY MOTION KFT.,50,26,707122.0000,3034,590188.0000,471378.0000
250,韓國,奇蹟：給總統的一封信,2021/10/01,RELAY MOTION KFT.,37,28,691709.0000,2858,520948.0000,481417.0000
251,韓國,浴血劍客,2020/10/16,OPUS PICTURES,26,24,688357.0000,3030,517686.0000,413382.0000
252,韓國,原罪犯,2005/10/14,(香港)INFINITY ENTERTAINMENT LTD.,16,74,667098.0000,2982,266276.0000,381093.0000
253,韓國,解凍屍篇,2018/02/02,LOTTE ENTERTAINMENT,9,40,663225.0000,2838,479937.0000,419965.0000
254,韓國,當我的指尖觸碰到你的溫度時,2024/10/04,Kt alpha Co Ltd,24,27,658671.0000,2600,425016.0000,389840.0000
255,韓國,電影版 淘氣小企鵝啵樂樂 超級明星大冒險(國語版),2023/12/29,RELAY MOTION KFT.,54,43,658054.0000,2733,543885.0000,420742.0000
256,韓國,老千：獨眼傑克,2019/10/04,LOTTE CULTUREWORKS CO.  LTD.,23,14,652839.0000,2876,581759.0000,443239.0000
257,韓國,危險羅曼史,2016/12/02,OPUS PICTURES,33,50,648953.0000,3177,502488.0000,405858.0000
258,韓國,夜半鬼哭聲,2018/12/07,CONTENTS PANDA,15,21,646773.0000,2933,559725.0000,434273.0000
259,韓國,新進社員：電影版,2023/10/06,M-Line Distribution,29,37,623739.0000,2405,434177.0000,360774.0000
260,韓國,喋血江陵,2021/11/19,RELAY MOTION KFT.,39,14,604002.0000,2620,570394.0000,406432.0000
261,韓國,鬼片：即將上映,2019/09/06,FINECUT CO.  LTD.,18,21,601854.0000,2734,492896.0000,380439.0000
262,韓國,怪奇大廈,2021/07/30,RELAY MOTION KFT.,38,24,599155.0000,2412,455145.0000,332045.0000
263,韓國,HERO,2023/01/13,RELAY MOTION KFT.,47,21,598525.0000,2557,534209.0000,337395.0000
264,韓國,酷瓜人生,2017/02/10,INDIE SALES,11,29,596625.0000,2886,224750.0000,345465.0000
265,韓國,配對遊戲,2021/12/03,RELAY MOTION KFT.,41,12,596465.0000,2429,530372.0000,416078.0000
266,韓國,MONSTA X : THE DREAMING,2021/12/09,CJ 4DPLEX CO. Ltd.,10,7,594550.0000,1273,594550.0000,464150.0000
267,韓國,換季男友,2018/05/18,FINECUT.CO LTD,6,27,593734.0000,2582,340143.0000,369199.0000
268,韓國,WINNER 2022 CONCERT THE CIRCLE : THE MOVIE,2023/03/16,CJ CGV CO.  LTD.,7,8,582900.0000,1241,510100.0000,295200.0000
269,韓國,絕對味覺情人,2023/08/25,RELAY MOTION KFT.,52,37,576007.0000,2551,487997.0000,343015.0000
270,韓國,金權性內幕,2017/04/21,NEXT ENTERTAINMENT WORLD,8,33,568887.0000,2446,362591.0000,373462.0000
271,韓國,魔女首部曲：誕生,2018/10/26,WARNER BROS. KOREA INC.,13,20,546866.0000,2422,415661.0000,326501.0000
272,韓國,花路阿朱媽,2022/12/23,REDIANCE,16,28,543958.0000,2478,390508.0000,334842.0000
273,韓國,殺人回憶,2018/07/06,(韓國)CJ E、M CORPORATION,17,43,543265.0000,2424,223270.0000,316295.0000
274,韓國,南山的部長們,2020/03/13,SHOWBOX CORP.,20,26,530924.0000,2251,370026.0000,311814.0000
275,韓國,錢力遊戲,2019/04/04,SHOWBOX CORP.,11,19,529288.0000,2304,462190.0000,278029.0000
276,韓國,親切的金子,2018/06/15,CJ E、M CORPORATION,15,66,520471.0000,2347,241918.0000,292850.0000
277,韓國,神之一手：鬼手篇,2020/03/20,CJ ENM CO.  LTD.,24,28,506816.0000,2218,420511.0000,319971.0000
278,韓國,王者製造,2022/12/02,M LINE DISTRIBUTION,36,46,504040.0000,2423,384185.0000,321796.0000
279,韓國,起源：首爾車站,2016/10/21,FINECUT CO.  LTD,30,15,503045.0000,2253,453610.0000,372400.0000
280,韓國,最後的禮物,2018/05/18,M-LINE DISTRIBUTION,8,19,501436.0000,2298,313607.0000,352326.0000
281,韓國,愛殺特攻隊,2024/10/10,RELAY MOTION KFT.,61,21,493071.0000,2041,420454.0000,245250.0000
282,韓國,親愛的仇人,2019/05/04,M-Line Distribution,18,57,489570.0000,2730,277230.0000,327150.0000
283,韓國,沉默的目擊者,2018/01/19,CJ E、M CORPORATION,11,21,482705.0000,2206,414640.0000,323325.0000
284,韓國,寄生上流：黑白版,2020/02/27,CJ ENM CO. LTD,22,14,477887.0000,2055,335254.0000,264739.0000
285,韓國,雙面追緝,2020/07/31,Finecut Co. LTD.,30,85,470591.0000,2993,297536.0000,325671.0000
286,韓國,宅配男逃亡曲,2018/03/09,CJ E、M CORPORATION,13,52,456473.0000,2212,362288.0000,335403.0000
287,韓國,霹靂油俠,2021/10/01,FINECUT CO.,LTD.,43,47,454306.0000,2688,304000.0000
288,韓國,陰影下的她,2023/05/12,FINECUT CO., LTD.,35,28,453930.0000,1946,358861.0000
289,韓國,死者的審判,2017/11/10,SHOWBOX CORP.,10,34,442730.0000,2019,367240.0000,300510.0000
290,韓國,王的文字,2019/08/02,Freeway Entertainment Kft.,19,26,439363.0000,1988,351320.0000,259768.0000
291,韓國,BRING THE SOUL: THE MOVIE(SPECIAL EDITION),2020/08/28,Trafalgar Releasing Limited,11,4,435920.0000,1127,435920.0000,431920.0000
292,韓國,非常母親,2020/06/12,RELAY MOTION KFT.,18,32,406180.0000,1812,270423.0000,270335.0000
293,韓國,屍蹤7號房,2017/12/22,LOTTE ENTERTAINMENT,8,21,406180.0000,1870,352800.0000,291335.0000
294,韓國,孩子別哭,2021/03/19,RELAY MOTION KFT.,41,17,406143.0000,1812,314486.0000,268041.0000
295,韓國,惡鄰羅曼史,2024/05/10,RELAY MOTION KFT.,58,22,401982.0000,1814,346127.0000,257997.0000
296,韓國,操控遊戲,2018/06/08,CONTENTS PANDA,7,14,401788.0000,1749,365608.0000,227113.0000
297,韓國,《劇場版 SUPER WINGS：究極加速》,2024/09/27,Funny Flux Co.  Ltd.,25,27,381382.0000,1469,330809.0000,213062.0000
298,韓國,作家我就爛,2021/12/17,RELAY MOTION KFT.,42,13,379448.0000,1618,370448.0000,261648.0000
299,韓國,遊走塵市間,2022/03/18,FINECUT CO. LTD.,6,70,377235.0000,1675,89590.0000,225215.0000
300,韓國,妙探事務所,2018/07/06,CJ E、M CORPORATION,8,30,364720.0000,1641,308855.0000,205850.0000
301,韓國,劇場版 衝鋒戰士：搶救月球大作戰,2023/08/15,Choirock Contents Company Co.  Ltd.,31,32,349112.0000,1489,178507.0000,276338.0000
302,韓國,為人民服務,2022/03/25,RELAY MOTION KFT.,34,17,347827.0000,1532,305920.0000,176231.0000
303,韓國,笑子當老大,2022/10/28,Atrium Productions Kft.,40,21,333872.0000,1476,282729.0000,199117.0000
304,韓國,記憶中的美好歌聲,2018/02/02,CONTENTS PANDA,9,26,333440.0000,1491,261170.0000,226780.0000
305,韓國,我要復仇,2018/06/15,RELAY MOTION KFT.,16,59,327676.0000,1462,172987.0000,180029.0000
306,韓國,叛獄無間,2017/04/07,SHOWBOX CORP.,9,30,317270.0000,1486,260695.0000,221705.0000
307,韓國,正在相愛嗎?,2020/04/30,Lian Contents Co.  Ltd.,44,50,317172.0000,1676,207510.0000,173725.0000
308,韓國,密陽,2019/02/28,CJ E、M CORPORATION,12,41,313726.0000,1485,140553.0000,141386.0000
309,韓國,權力殺機,2019/05/01,AFINECUT CO.  LTD.,15,16,313323.0000,1444,289178.0000,136863.0000
310,韓國,死亡教室：母校,2021/12/10,KT HITEL CO. LTD.,15,14,312075.0000,1291,269942.0000,190305.0000
311,韓國,喪屍來鬥陣,2020/05/15,Studio Bonanza Inc.,29,21,296181.0000,1418,246858.0000,204036.0000
312,韓國,對我而言，你是珍貴的,2023/02/03,More In Group Inc.,14,20,295198.0000,1315,111453.0000,242813.0000
313,韓國,她們的故事,2018/07/27,(匈牙利)ATRIUM PRODUCTIONS KFT,6,14,288923.0000,1292,207378.0000,154898.0000
314,韓國,茲山魚譜,2022/03/11,M-LINE DISTRIBUTION,12,45,286822.0000,1327,145557.0000,144382.0000
315,韓國,辛比的怪怪屋 劇場版：幽靈獵人 天空大進擊,2020/10/08,CJ ENM Co.  Ltd,48,16,280081.0000,1261,259991.0000,251836.0000
316,韓國,SUGA: Road to D-DAY,2023/06/17,Trafalgar Releasing Ltd.,12,2,274375.0000,592,274375.0000,274375.0000
317,韓國,紙花,2020/11/06,Studio Bonanza Inc.,19,42,267803.0000,1329,135328.0000,163923.0000
318,韓國,腦海中的橡皮擦,2021/09/17,CJ ENM CO. LTD.,19,23,265816.0000,1099,193198.0000,145800.0000
319,韓國,追擊者,2018/09/21,FINECUT CO.  LTD,5,21,262020.0000,1190,199005.0000,134860.0000
320,韓國,厄夜直播,2017/06/30,FINECUT CO. LTD.,6,14,260685.0000,1144,225880.0000,159825.0000
321,韓國,最美的約定,2017/12/22,(韓國)OPUS PICTURES,7,18,260395.0000,1265,212525.0000,151975.0000
322,韓國,下女的誘惑 經典重映,2024/03/15,RELAY MOTION KFT.,15,19,257728.0000,1037,188287.0000,152177.0000
323,韓國,怎麼就，結婚了,2019/08/09,M-Line Distribution,10,32,251176.0000,1141,174957.0000,160706.0000
324,韓國,韓國校園恐怖怪談：點名沒到的學生,2021/07/14,KT Hitel CO. LTD.,10,45,246372.0000,988,144430.0000,123390.0000
325,韓國,純情,2017/05/19,LITTLEBIG PICTURES,5,32,245845.0000,1163,141000.0000,180250.0000
326,韓國,緣起不滅,2021/09/03,CJ ENM CO. LTD.,11,28,244364.0000,1001,191189.0000,137934.0000
327,韓國,諜影殺機（重映）,2014/07/11,SHOWBOX、MEDIAPLEX INC.,12,70,243440.0000,1181,145925.0000,161895.0000
328,韓國,風流大丈夫,2018/05/11,CONTENTS PANDA,7,21,241390.0000,1062,190115.0000,157370.0000
329,韓國,獨自在夜晚的海邊,2017/06/16,FINECUT CO. LTD.,3,26,224680.0000,1040,114160.0000,120850.0000
330,韓國,王牌計中計,2016/10/14,SHOWBOX CORP.,6,42,221990.0000,1265,109235.0000,113705.0000
331,韓國,時空叛逃者,2016/09/02,CJ E、M CORPORATION,12,14,206345.0000,935,181820.0000,124035.0000
332,韓國,花漾奶奶金難搞,2023/09/29,FINECUT,19,22,198152.0000,888,133268.0000,97772.0000
333,韓國,那年夏天，想見妳,2024/09/27,PANCINEMA,19,25,191967.0000,760,160262.0000,130277.0000
334,韓國,男人不敗,2019/10/25,SHOWBOX CORP.,10,14,189700.0000,890,133630.0000,130275.0000
335,韓國,你會在那裡嗎,2017/02/17,LOTTE ENTERTAINMENT,5,14,188995.0000,844,150210.0000,119835.0000
336,韓國,小森林,2018/06/15,M-LINE DISTRIBUTION,8,16,188926.0000,862,166676.0000,99189.0000
337,韓國,亡命陷阱,2022/01/28,kt alpha Co. Ltd.,11,55,187511.0000,839,113036.0000,90850.0000
338,韓國,j-hope IN THE BOX,2023/06/17,Trafalgar Releasing Ltd.,12,2,184200.0000,399,184200.0000,184200.0000
339,韓國,帶我回家,2019/05/03,Iranian Independents,8,14,183630.0000,844,131320.0000,104475.0000
340,韓國,霜花店：朕的男人,2009/03/27,KT Hitel CO.  LTD,17,20,176477.0000,821,166602.0000,97627.0000
341,韓國,韓國都市恐怖怪談：詭手,2024/01/05,INOLMEDIA,20,21,171443.0000,670,154699.0000,105704.0000
342,韓國,Strike！娜英,2024/03/29,FINECUT CO.  LTD.,20,30,165814.0000,720,118694.0000,135499.0000
343,韓國,監弒器,2023/01/06,INTERCONMEDIA INTERNATIONAL CO.  LTD.,13,14,164581.0000,676,154241.0000,105706.0000
344,韓國,KANGDANIEL: MY PARADE,2023/08/30,Trafalgar Releasing Ltd.,7,2,164025.0000,351,164025.0000,93425.0000
345,韓國,關不住的誘惑,2016/08/12,SHOWBOX CORP.,8,77,160700.0000,736,54540.0000,92570.0000
346,韓國,彼此的日子 In Our Day,2024/07/05,FINECUT CO.  LTD.,9,21,160649.0000,716,111044.0000,82151.0000
347,韓國,不汗黨：地下秩序,2017/06/30,CJ E、M CORPORATION,6,14,159385.0000,727,151995.0000,98320.0000
348,韓國,催魂頻率,2021/05/12,RELAY MOTION KFT.,43,24,159125.0000,681,155585.0000,89746.0000
349,韓國,大叔,2010/01/01,OPUS PICTURES,11,33,150107.0000,663,6930.0000,104647.0000
350,韓國,七年之夜,2018/04/27,CJ E、M CORPORATION,5,14,149112.0000,685,136027.0000,77507.0000
351,韓國,克萊兒的相機,2018/05/25,FINECUT CO. LTD,5,19,145920.0000,667,106420.0000,74420.0000
352,韓國,消失的女人,2018/05/18,M-LINE DISTRIBUTION,4,18,145225.0000,658,95790.0000,86495.0000
353,韓國,激鬥：首部曲,2021/11/26,RELAY MOTION KFT.,25,10,142820.0000,620,140190.0000,87290.0000
354,韓國,未來的青春筆記,2019/01/25,LOTTE CULTUREWORKS CO.  LTD.,9,11,139339.0000,600,132769.0000,77844.0000
355,韓國,揭密風暴,2018/07/20,M-LINE DISTRIBUTION,5,32,137420.0000,633,95960.0000,80945.0000
356,韓國,逃亡的女人,2020/11/06,Finecut Co.  LTD.,5,22,131933.0000,619,65923.0000,68098.0000
357,韓國,南漢山城,2017/11/17,CJ E、M CORPORATION,6,18,128575.0000,610,116305.0000,81260.0000
358,韓國,朴烈：逆權年代,2018/03/16,M-LINE DISTRIBUTION,6,19,126060.0000,583,100590.0000,91860.0000
359,韓國,引言,2021/12/24,FINECUT CO. LTD.,3,20,124775.0000,590,71820.0000,49735.0000
360,韓國,說唱藝人：希望之聲,2020/12/18,KT Hitel CO.  LTD.,6,34,124644.0000,562,95979.0000,90289.0000
361,韓國,四層公寓,2023/07/07,FINECUT CO., LTD.,6,17,123098.0000,573,77258.0000
362,韓國,琴鍵上的奇蹟,2016/09/23,LOTTE ENTERTAINMENT,5,16,116530.0000,562,90200.0000,59035.0000
363,韓國,朝聖之路：一路平安,2023/10/13,INTERCONMEDIA INTERNATIONAL CO., LTD.,12,20,113615.0000,504,92605.0000
364,韓國,越愛越墮落,2017/04/07,FINECUT CO. LTD.,4,18,113365.0000,561,87955.0000,68505.0000
365,韓國,盡孝的滋味,2021/04/01,WIDE HOUSE,9,23,111100.0000,551,81130.0000,56570.0000
366,韓國,困獸之網,2017/03/03,FINECUT CO. LTD.,4,21,109890.0000,521,77510.0000,77060.0000
367,韓國,闇黑新世界,2023/09/15,RELAY MOTION KFT.,13,21,108025.0000,469,86130.0000,64780.0000
368,韓國,中國城,2018/09/28,CJ E、M CORPORATION,6,14,104550.0000,511,83065.0000,69085.0000
369,韓國,春川神秘中邪事件,2022/04/29,INOLMEDIA Co. Ltd,14,14,104313.0000,426,96903.0000,68348.0000
370,韓國,正義辯護人,2023/09/08,RELAY MOTION KFT.,12,22,102090.0000,460,85215.0000,59932.0000
371,韓國,東柱：時代詩情,2018/03/16,M-LINE DISTRIBUTION,6,18,96645.0000,444,71965.0000,74845.0000
372,韓國,無人之境,2022/01/21,KT HITEL CO. LTD.,4,21,96045.0000,406,78690.0000,59155.0000
373,韓國,獄火重生：金昌洙,2018/03/01,FINECUT CO. LTD.,4,15,90240.0000,433,69020.0000,64060.0000
374,韓國,當男人戀愛時,2023/05/26,RELAY MOTION KFT.,16,20,90232.0000,409,72962.0000,54495.0000
375,韓國,優雅的謊言,2018/09/28,CJ E、M CORPORATION,6,14,88380.0000,421,63190.0000,59075.0000
376,韓國,在水中,2023/08/01,FINECUT CO.  LTD.,6,19,86847.0000,390,59452.0000,40274.0000
377,韓國,一天,2017/10/20,FINECUT CO. LTD,3,14,86570.0000,406,70005.0000,53305.0000
378,韓國,按讚情人,2016/07/25,CJ E、M CORPORATION,3,6,84330.0000,383,84330.0000,71170.0000
379,韓國,成為母親之後,2018/05/04,FINECUT CO.  LTD.,4,20,84300.0000,392,58040.0000,47780.0000
380,韓國,記得愛過你,2018/05/18,CJ E、M CORPORATION,4,14,83500.0000,390,59870.0000,53485.0000
381,韓國,媽媽的人生食譜,2018/07/13,M-LINE DISTRIBUTION,3,12,81935.0000,372,77655.0000,43240.0000
382,韓國,那個閃閃發亮的家,2018/06/22,FINECUT CO.  LTD.,4,14,79290.0000,390,52050.0000,49400.0000
383,韓國,解語花,2016/05/20,LOTTE ENTERTAINMENT,3,19,78360.0000,342,59820.0000,30580.0000
384,韓國,華麗的假期,2018/02/28,(韓國)CJ E、M CORPORATION,4,21,77865.0000,358,59155.0000,35355.0000
385,韓國,單身騎士,2017/05/12,M-LINE DISTRIBUTION,3,14,75210.0000,366,61080.0000,55890.0000
386,韓國,蝙蝠：血色情慾 數位修復版,2023/06/21,RELAY MOTION KFT.,10,21,71688.0000,320,50405.0000,24280.0000
387,韓國,雪地裡的擁抱,2017/01/13,FINECUT,5,13,71575.0000,364,54955.0000,42455.0000
388,韓國,回聲戀習曲,2017/05/26,FINECUT CO. LTD.,4,12,70570.0000,329,65750.0000,55410.0000
389,韓國,初戀三重奏,2016/07/25,CJ E、M CORPORATION,3,6,69870.0000,319,69870.0000,7330.0000
390,韓國,朝鮮名偵探3：吸血鬼的祕密,2018/03/23,SHOWBOX CORP.,4,12,68270.0000,316,58325.0000,45120.0000
391,韓國,忘了浪漫，記得你,2019/09/20,FINECUT CO.  LTD.,4,15,67833.0000,303,37558.0000,51298.0000
392,韓國,在你面前,2022/04/15,FINECUT CO. LTD.,5,24,67159.0000,327,33314.0000,29194.0000
393,韓國,緝凶對決,2019/08/23,CONTENTS PANDA,1,13,65120.0000,308,61790.0000,52855.0000
394,韓國,小說家電影,2022/12/09,FINECUT CO.  LTD,4,25,64660.0000,261,38090.0000,37305.0000
395,韓國,殘酷街頭：暴力實錄,2020/06/12,KT HITEL CO.  LTD.,9,12,64610.0000,282,62210.0000,27780.0000
396,韓國,嫌疑犯X,2019/03/22,CJ E、M CORPORATION,4,11,63825.0000,289,60985.0000,39775.0000
397,韓國,父仇者,2016/12/30,CONTENTS PANDA,3,14,63675.0000,289,50340.0000,42690.0000
398,韓國,絕代戀歌,2018/05/18,CJ E、M CORPORATION,4,14,62585.0000,308,49195.0000,34660.0000
399,韓國,我是一隻貓,2018/05/04,LITTLEBIG PICTURES,4,18,62410.0000,277,36925.0000,48025.0000
400,韓國,愛上變身情人,2015/09/11,CONTENTS PANDA,11,23,61900.0000,276,48145.0000,38220.0000
401,韓國,快樂第四名,2016/08/19,FINECUT CO.  LTD.,3,16,58565.0000,337,36595.0000,38150.0000
402,韓國,開心鬼上身,2023/05/12,RELAY MOTION KFT.,10,13,58108.0000,267,51853.0000,32649.0000
403,韓國,霹靂嬌鋒,2019/08/16,CJ ENM CO.  LTD.,2,14,55200.0000,255,49210.0000,37410.0000
404,韓國,那天以後,2017/11/03,FINECUT CO. LTD.,2,21,55040.0000,241,35010.0000,31640.0000
405,韓國,超級市長,2017/08/11,SHOWBOX CORP.,2,17,54270.0000,254,45230.0000,30295.0000
406,韓國,致命第六感,2016/12/30,FINECUT CO. LTD.,3,14,54220.0000,248,36170.0000,31040.0000
407,韓國,巫師靈不靈！？,2023/02/24,kt alpha Co. Ltd,10,14,53524.0000,236,47929.0000,34439.0000
408,韓國,菩提道上,2016/05/20,DOC AIR CO.  LTD,2,12,52880.0000,229,47490.0000,15555.0000
409,韓國,阿爸休假中,2022/04/22,Indiestory Inc.,8,15,52615.0000,245,46035.0000,34470.0000
410,韓國,7號房的禮物,2023/09/28,RELAY MOTION KFT.,10,14,51682.0000,220,43988.0000,27308.0000
411,韓國,代立軍,2017/07/07,M-LINE DISTRIBUTION,2,23,50190.0000,239,41830.0000,21055.0000
412,韓國,戀妳非妳,2017/03/17,FINECUT CO. LTD.,3,13,46070.0000,211,35890.0000,25870.0000
413,韓國,私刑制裁,2019/03/22,CJ E、M CORPORATION,4,12,42900.0000,196,38285.0000,22960.0000
414,韓國,青春，未完待續,2018/09/28,CJ E、M CORPORATION,6,14,41995.0000,195,37265.0000,25870.0000
415,韓國,患者代號：瑪丹娜,2016/12/30,FINECUT CO.  LTD.,3,13,37200.0000,168,30280.0000,24520.0000
416,韓國,鬼村：殺人魔之女,2021/11/19,EVRIT CONSULTING KFT.,4,13,36255.0000,158,33525.0000,21185.0000
417,韓國,黑道小子巨星夢,2016/09/09,SHOWBOX 、MEDIAPLEX  INC.,2,16,35220.0000,170,7670.0000,31080.0000
418,韓國,搖擺艷夏,2020/09/18,RELAY MOTION KFT.,9,7,34882.0000,171,34882.0000,22287.0000
419,韓國,玻璃庭院,2018/03/09,FINECUT CO. LTD.,4,16,31980.0000,162,22200.0000,17060.0000
420,韓國,夢幻舞馬 - 卡瓦利亞,2017/12/01,FABULOUS INC.,2,7,31570.0000,139,31570.0000,27860.0000
421,韓國,狼少年：不朽的愛,2023/09/22,RELAY MOTION KFT.,13,13,30906.0000,144,26491.0000,20040.0000
422,韓國,朝鮮花美男,2020/01/03,CONTENTS PANDA,3,12,30635.0000,140,25900.0000,24395.0000
423,韓國,萬惡新世界,2016/07/25,SHOWBOX、MEDIAPLEX INC.,3,7,29820.0000,130,29820.0000,17970.0000
424,韓國,江邊旅館,2019/07/05,FINECUT CO.  LTD.,2,9,29565.0000,127,20915.0000,11265.0000
425,韓國,格鬥驕陽,2018/09/28,CJ E、M CORPORATION,6,14,28725.0000,141,26375.0000,16155.0000
426,韓國,陽光姐妹淘,2018/09/28,CJ E、M CORPORATION,6,14,28585.0000,139,19615.0000,14790.0000
427,韓國,美麗的聲音,2024/01/19,RELAY MOTION KFT.,10,15,27480.0000,127,14310.0000,21620.0000
